Class,area,b1,b1_1,b1_2,b2,b2_2,b2_3,b2_diss,b2_savg,b3,b3_2,b3_3,b3_corr,b3_diss,b3_savg,perimeter
2,5,20900,2549,22417,21600,2503,22652,2470,32767,22200,2265,23094,5,2206,32767,6900
2,5,6000,1998,4511,6600,2050,4361,1841,12862,7900,2184,5054,25,1958,15195,6400
2,3,3600,1828,4514,3500,2163,4646,368,6814,4100,2199,5155,5,302,8018,6700
2,3,11100,1475,4016,11300,1571,3891,6968,22318,11600,1451,3835,19,7008,22745,4400
2,5,6000,1998,4511,6600,2050,4361,1841,12862,7900,2184,5054,25,1958,15195,6400
2,8,2700,2133,4230,2600,2220,4092,929,6195,3400,2382,4783,2,947,7968,8400
2,4,3600,1629,4386,3300,1657,4200,491,6500,3500,1401,4209,-15,439,6885,5500
2,8,25100,2871,23049,25400,2856,23260,627,32767,25500,2634,23572,11,441,32767,10900
2,7,10500,1740,12779,11300,1641,12964,4012,26291,10300,1935,11020,8,4527,24631,10600
2,9,2900,2337,4534,3200,2432,4581,906,6514,3800,2412,4986,11,843,7631,11500
2,6,10000,2398,4523,10500,2541,4391,7081,24227,11200,2721,4888,25,7097,25814,6900
2,3,3300,1828,4514,3200,2163,4646,293,6431,3600,2199,5155,-9,289,7285,6700
2,7,19800,2219,23248,20300,2204,23334,2575,32767,20800,2117,23547,34,2331,32767,8800
2,0,10800,1425,10600,12000,1604,11166,3404,25300,11700,1955,10140,16,3675,24245,1300
2,5,3700,1998,4511,3600,2050,4361,450,7937,4300,2184,5054,6,537,9395,6400
2,6,3300,2398,4523,3100,2541,4391,602,5922,3500,2721,4888,17,747,6352,6900
2,8,4800,2133,4230,4600,2220,4092,445,8162,5200,2382,4783,-20,422,9560,8400
2,7,10500,1633,9442,9700,1617,8679,1745,20079,8500,1508,7541,21,1904,17862,11100
2,1,11900,2754,9329,12500,3154,9232,3577,23722,14000,3509,10232,21,3777,26552,2700
2,14,24100,2407,23794,24500,2377,24062,420,32767,24800,2327,24185,22,475,32767,17800
2,3,23000,1278,22187,22100,1288,21912,1768,32767,21900,1418,22073,9,1945,32767,5600
2,9,10200,1734,11918,9800,1757,11663,566,19166,8300,1755,9850,-31,472,16181,11500
2,9,12700,1507,11486,12500,1524,10040,6420,28220,13000,1648,8870,23,6622,28914,14100
2,4,2900,1629,4386,2800,1657,4200,468,5856,3100,1401,4209,8,441,6366,5500
2,14,24300,2407,23794,24600,2377,24062,404,32767,25000,2327,24185,26,402,32767,17800
2,2,24700,2259,23870,25200,2407,23825,1554,32767,25300,2239,24075,3,1075,32767,4100
2,4,16300,1707,17555,15800,1693,16759,1618,30735,15900,1775,16385,-7,1568,30639,5000
2,0,23000,3042,22883,23600,2908,23500,945,32767,24200,2588,23887,-9,685,32767,2200
2,1,21900,1894,22575,22200,1887,22940,2414,32767,22800,1857,23354,5,2193,32767,2800
2,5,3700,1998,4511,3700,2050,4361,827,8277,4700,2184,5054,31,985,10093,6400
2,3,3000,1828,4514,2900,2163,4646,1179,7108,3500,2199,5155,-10,1158,8337,6700
2,1,16700,3375,17189,16600,3251,17585,3106,32767,15400,3148,17757,35,3841,31520,2500
2,14,25400,2407,23794,25500,2377,24062,52,32767,25500,2327,24185,-2,52,32767,17800
2,6,10100,2398,4523,10700,2541,4391,6693,30927,11500,2721,4888,-20,6550,32400,6900
2,7,24200,3138,22395,24600,3119,22441,668,32767,25000,3016,22701,18,585,32767,9300
2,14,25400,2407,23794,25500,2377,24062,29,32767,25500,2327,24185,16,14,32767,17800
2,14,22700,2407,23794,23200,2377,24062,3099,32767,23600,2327,24185,10,2825,32767,17800
2,4,25300,2646,23488,25400,2553,23600,322,32767,25400,2550,23614,-4,345,32767,7200
2,5,23700,2549,22417,24200,2503,22652,2810,32767,24700,2265,23094,25,2508,32767,6900
2,8,25500,2871,23049,25500,2856,23260,166,32767,25500,2634,23572,0,45,32767,10900
2,2,25400,2259,23870,25300,2407,23825,3433,32767,25400,2239,24075,0,3377,32767,4100
2,8,7400,2079,3853,8000,1950,3717,3745,15187,7500,2010,4202,24,3137,14454,9900
2,8,3400,2079,3853,3400,1950,3717,139,6785,3800,2010,4202,-14,150,7625,9900
2,7,21000,2782,23312,20900,2868,23193,6141,32425,21000,2794,23413,-9,5914,32693,11500
2,5,5600,1998,4511,6000,2050,4361,5437,17100,7200,2184,5054,16,5543,19410,6400
2,8,4200,2133,4230,3900,2220,4092,489,7239,4500,2382,4783,4,493,8681,8400
2,2,4200,1142,4187,4200,1138,4089,427,7952,4700,1032,4758,-3,402,8977,3400
2,8,4300,2353,3847,5300,2537,3975,2141,11362,6100,2722,4591,33,2027,13322,9200
2,3,23000,1278,22187,22700,1288,21912,816,32767,23100,1418,22073,0,741,32767,5600
2,9,9100,1734,11918,8900,1757,11663,577,18939,7300,1755,9850,0,735,15956,11500
2,8,2700,2079,3853,2700,1950,3717,725,5295,3000,2010,4202,28,591,6137,9900
2,4,20400,2646,23488,20500,2553,23600,5008,32767,20900,2550,23614,16,4902,32767,7200
2,9,25000,2412,23502,24800,2545,23291,589,32767,24900,2489,23408,32,479,32767,11700
2,14,25400,2407,23794,25500,2377,24062,43,32767,25500,2327,24185,16,14,32767,17800
2,5,3600,1998,4511,3500,2050,4361,495,7266,4300,2184,5054,6,495,8866,6400
2,2,9700,3714,5528,10600,3774,5748,6077,23264,10700,3726,6407,26,6054,23533,5900
2,8,24400,2871,23049,24900,2856,23260,2756,32767,25300,2634,23572,26,2416,32767,10900
2,8,3300,2079,3853,3400,1950,3717,443,7110,3700,2010,4202,-26,487,7754,9900
2,3,20400,2827,22484,21000,2686,22845,4418,32767,22700,2450,23414,11,4125,32767,4700
2,8,4000,2079,3853,3800,1950,3717,1729,9795,3500,2010,4202,18,1704,9387,9900
2,7,3000,2394,3635,2900,2440,3580,268,5889,3200,2595,3683,29,231,6464,7600
2,4,24800,7028,19653,24800,7021,19728,270,32767,25200,6692,20338,-19,181,32767,5400
2,1,17900,1894,22575,18300,1887,22940,2372,32767,18700,1857,23354,-12,2389,32767,2800
2,5,25300,2689,23128,25400,2735,23347,510,32767,25500,2430,23693,0,404,32767,6800
2,9,4000,2337,4534,3900,2432,4581,514,7185,4400,2412,4986,-12,627,8022,11500
2,14,24200,2407,23794,24500,2377,24062,437,32767,24900,2327,24185,22,489,32767,17800
2,9,19700,2412,23502,19100,2545,23291,3727,32767,19800,2489,23408,5,3625,32767,11700
2,3,4200,2751,5190,4100,2974,5476,2245,8679,4500,3100,6076,-1,2185,9489,6600
2,4,25100,2646,23488,24900,2553,23600,1981,32767,25400,2550,23614,-2,1874,32767,7200
2,7,23600,3138,22395,23600,3119,22441,654,32767,24000,3016,22701,29,625,32767,9300
2,0,25200,3042,22883,25500,2908,23500,2447,32767,25500,2588,23887,10,2183,32767,2200
2,4,2600,1629,4386,2500,1657,4200,785,6172,2700,1401,4209,0,737,6479,5500
2,14,24900,2407,23794,25300,2377,24062,372,32767,25500,2327,24185,5,237,32767,17800
2,10,1600,2122,3859,2200,2196,3861,1597,7302,2900,2357,4398,11,1587,8720,10200
2,7,24500,2219,23248,24500,2204,23334,472,32767,24900,2117,23547,4,487,32767,8800
2,14,25300,2407,23794,25500,2377,24062,164,32767,25500,2327,24185,16,87,32767,17800
2,5,25000,2689,23128,25200,2735,23347,250,32767,25300,2430,23693,23,206,32767,6800
2,8,3600,2079,3853,3900,1950,3717,2375,8004,4500,2010,4202,-14,2437,9129,9900
2,7,25000,2219,23248,25000,2204,23334,1779,32767,24900,2117,23547,3,1922,32767,8800
2,1,12900,2754,9329,13400,3154,9232,3845,26804,14900,3509,10232,38,3908,29691,2700
2,4,18900,2080,22975,19300,2076,22926,3008,32767,20300,2035,23274,25,2802,32767,4800
2,0,18700,3540,18063,18500,3482,18163,5441,32767,18800,3587,18454,22,5522,32767,1100
2,8,25200,2871,23049,25400,2856,23260,3154,32767,25500,2634,23572,25,2864,32767,10900
2,8,2000,2133,4230,1700,2220,4092,2077,6593,2600,2382,4783,-25,2010,8335,8400
2,8,17700,2871,23049,18500,2856,23260,3793,32767,19700,2634,23572,35,3629,32767,10900
2,8,2900,2133,4230,2400,2220,4092,2591,8462,3400,2382,4783,6,2562,10300,8400
2,8,2700,2079,3853,2500,1950,3717,360,5360,3100,2010,4202,11,341,6308,9900
2,7,23900,2219,23248,23800,2204,23334,627,32767,24400,2117,23547,20,579,32767,8800
2,2,18200,3016,22090,18500,2960,22267,6304,32767,18300,2873,22350,20,6608,32767,4900
2,14,20500,2407,23794,21200,2377,24062,4489,32767,21300,2327,24185,27,4414,32767,17800
2,2,24400,3016,22090,24600,2960,22267,6620,32767,24500,2873,22350,-10,6258,32767,4900
2,7,11700,1740,12779,11700,1641,12964,4531,22081,12200,1935,11020,22,4335,22814,10600
2,8,2800,2079,3853,1900,1950,3717,4287,10170,2500,2010,4202,-9,4185,11085,9900
2,8,12500,2353,3847,12900,2537,3975,5879,30866,14100,2722,4591,25,5464,32635,9200
2,5,25100,2689,23128,25500,2735,23347,610,32767,25500,2430,23693,-22,429,32767,6800
2,8,3700,2079,3853,3600,1950,3717,195,7150,4000,2010,4202,6,206,7960,9900
2,10,3300,2122,3859,3100,2196,3861,270,6120,3600,2357,4398,7,293,7081,10200
2,9,24700,2412,23502,24300,2545,23291,2137,32767,24400,2489,23408,-8,1983,32767,11700
2,7,22100,2219,23248,22800,2204,23334,718,32767,23100,2117,23547,25,600,32767,8800
2,2,2600,3714,5528,3000,3774,5748,6968,15289,3500,3726,6407,1,6929,16279,5900
2,8,800,2353,3847,1900,2537,3975,2156,7197,3100,2722,4591,-3,2172,9572,9200
2,8,24600,2871,23049,24900,2856,23260,235,32767,25400,2634,23572,20,152,32767,10900
2,8,3500,2133,4230,3200,2220,4092,349,6691,3800,2382,4783,-5,356,7931,8400
2,7,2400,2394,3635,1800,2440,3580,1445,5808,2000,2595,3683,7,1272,6006,7600
2,7,24500,3138,22395,24600,3119,22441,1272,32767,24700,3016,22701,0,1145,32767,9300
2,10,11300,2122,3859,12000,2196,3861,4391,22854,13200,2357,4398,16,4347,25022,10200
2,2,2300,3714,5528,2700,3774,5748,710,6018,3200,3726,6407,-5,752,7097,5900
2,8,25200,1586,24055,25200,1540,24144,464,32767,25100,1480,24216,14,525,32767,9200
2,2,18200,3016,22090,18500,2960,22267,6304,32767,18300,2873,22350,20,6608,32767,4900
2,8,10200,2353,3847,11400,2537,3975,6968,25764,12300,2722,4591,34,6870,27383,9200
2,2,11500,3714,5528,12100,3774,5748,8418,23597,12900,3726,6407,28,8308,24908,5900
2,7,24800,3138,22395,25100,3119,22441,2422,32767,25300,3016,22701,1,2116,32767,9300
2,5,24100,2549,22417,24400,2503,22652,341,32767,24600,2265,23094,-6,250,32767,6900
2,7,24600,2219,23248,24700,2204,23334,856,32767,25200,2117,23547,1,775,32767,8800
2,7,3600,1134,4212,3200,1074,3719,787,6329,3400,1034,3810,-9,754,6750,7300
2,2,23800,3396,22218,24400,3240,22489,1502,32767,24600,3151,22674,-14,1443,32767,3700
2,11,11600,2994,22967,10200,3039,23029,6864,23210,11300,2864,23338,29,6672,25377,15700
2,7,3300,1134,4212,3000,1074,3719,256,6193,3300,1034,3810,-6,283,6750,7300
2,14,25300,2407,23794,25500,2377,24062,3197,32767,25500,2327,24185,-4,3214,32767,17800
2,14,25300,2407,23794,25400,2377,24062,293,32767,25500,2327,24185,-21,227,32767,17800
2,6,2500,2398,4523,2300,2541,4391,2875,7320,3000,2721,4888,-21,2912,8675,6900
2,8,3900,2079,3853,4000,1950,3717,347,8281,4300,2010,4202,10,358,9029,9900
2,8,3000,2079,3853,2800,1950,3717,1041,6466,3300,2010,4202,11,1041,7308,9900
2,1,25200,1164,24615,24600,1210,24541,6339,32767,25300,872,24891,1,5683,32767,3400
2,8,25400,2871,23049,25400,2856,23260,29,32767,25400,2634,23572,-28,43,32767,10900
2,3,14900,2220,13761,14700,2419,13241,3220,27791,14200,2649,13005,21,3395,26875,7400
2,9,23600,2412,23502,23400,2545,23291,535,32767,23800,2489,23408,-2,472,32767,11700
2,8,2900,2133,4230,2800,2220,4092,679,5283,3300,2382,4783,18,718,6377,8400
2,10,2700,2122,3859,2700,2196,3861,325,5324,3100,2357,4398,26,372,6297,10200
2,14,25500,2407,23794,25500,2377,24062,0,32767,25500,2327,24185,100,0,32767,17800
2,7,25400,2782,23312,25500,2868,23193,437,32767,25500,2794,23413,16,379,32767,11500
2,10,3100,2122,3859,3000,2196,3861,370,6179,3500,2357,4398,19,368,7189,10200
2,14,15700,2407,23794,16000,2377,24062,8585,29889,16600,2327,24185,21,8420,30833,17800
2,8,22600,2871,23049,23000,2856,23260,675,32767,23300,2634,23572,-29,689,32767,10900
2,6,6700,2398,4523,7300,2541,4391,7914,20322,8500,2721,4888,16,7647,22327,6900
2,9,3600,2337,4534,4000,2432,4581,725,7116,4500,2412,4986,5,775,8116,11500
2,0,16300,2775,12064,16500,2791,12392,6856,30397,17800,2789,13957,32,6593,32767,1400
2,7,20900,2219,23248,21700,2204,23334,1987,32767,22300,2117,23547,17,1772,32767,8800
2,6,4700,2398,4523,4700,2541,4391,4243,13993,5500,2721,4888,5,4162,15558,6900
2,14,25200,2407,23794,25400,2377,24062,1239,32767,25400,2327,24185,-32,1118,32767,17800
2,8,4900,2133,4230,4300,2220,4092,2845,10729,5400,2382,4783,14,2760,12489,8400
2,0,8700,1523,9920,8100,1578,9340,6568,19914,9000,1526,9880,14,6977,21935,500
2,6,6800,2398,4523,7200,2541,4391,6268,18406,8100,2721,4888,27,6218,20097,6900
2,5,11200,1998,4511,12000,2050,4361,6487,24316,13000,2184,5054,34,6310,26247,6400
2,10,3300,2122,3859,3100,2196,3861,270,6120,3600,2357,4398,7,293,7081,10200
2,3,4500,2751,5190,4500,2974,5476,262,8975,5000,3100,6076,19,302,9989,6600
2,6,1500,2398,4523,1600,2541,4391,2616,6754,2100,2721,4888,0,2687,7995,6900
2,2,3400,3008,6161,3900,3144,6819,1237,8620,4700,3191,7533,-28,1225,10220,4100
2,14,23900,2407,23794,24300,2377,24062,3631,32767,24600,2327,24185,9,3420,32767,17800
2,5,2700,1998,4511,2500,2050,4361,1637,6637,3500,2184,5054,0,1731,8756,6400
2,7,24600,2219,23248,24700,2204,23334,456,32767,25100,2117,23547,-8,468,32767,8800
2,10,2700,2122,3859,2700,2196,3861,425,5637,3200,2357,4398,17,485,6677,10200
2,8,3500,2079,3853,3600,1950,3717,381,6952,4100,2010,4202,16,391,7912,9900
2,9,17800,2412,23502,16800,2545,23291,3656,32767,17500,2489,23408,15,3491,32767,11700
2,14,25400,2407,23794,25500,2377,24062,181,32767,25500,2327,24185,-15,104,32767,17800
2,5,2900,1998,4511,2700,2050,4361,2854,9154,3800,2184,5054,5,2906,11422,6400
2,7,23200,2219,23248,23400,2204,23334,1731,32767,23600,2117,23547,-5,1591,32767,8800
2,4,25300,2646,23488,25400,2553,23600,322,32767,25400,2550,23614,-4,345,32767,7200
2,1,18900,3079,21956,20300,2701,22614,3350,32767,21700,2264,23012,35,3002,32767,2700
2,10,3000,2122,3859,2800,2196,3861,245,5654,3300,2357,4398,0,237,6625,10200
2,8,12500,2353,3847,12900,2537,3975,5879,30866,14100,2722,4591,25,5464,32635,9200
2,14,24100,2407,23794,24500,2377,24062,472,32767,24800,2327,24185,17,472,32767,17800
2,1,24900,1164,24615,24300,1210,24541,6818,32767,25200,872,24891,0,6137,32767,3400
2,4,20400,2646,23488,20500,2553,23600,5008,32767,20900,2550,23614,16,4902,32767,7200
2,7,25300,3138,22395,25400,3119,22441,2185,32767,25400,3016,22701,2,1885,32767,9300
2,1,23900,3604,21984,23900,3531,21690,783,32767,24400,3296,22443,19,616,32767,2400
2,5,25300,2689,23128,25400,2735,23347,518,32767,25500,2430,23693,6,431,32767,6800
2,9,9400,1734,11918,9000,1757,11663,797,18472,7800,1755,9850,0,620,16029,11500
2,7,10800,1267,10163,10100,1275,8771,3004,21954,9300,1339,7583,-14,3000,20779,11400
2,10,3100,2122,3859,3100,2196,3861,143,6422,3700,2357,4398,8,141,7687,10200
2,8,5400,2079,3853,5300,1950,3717,3970,12979,5800,2010,4202,23,3666,13391,9900
2,4,2200,1629,4386,2600,1657,4200,1885,7502,3200,1401,4209,18,1866,8845,5500
2,8,12000,2353,3847,12100,2537,3975,6900,25958,13400,2722,4591,24,6468,27952,9200
2,0,16200,3042,22883,17200,2908,23500,7741,30904,18200,2588,23887,24,7343,32664,2200
2,3,20800,1278,22187,21600,1288,21912,2735,32767,23200,1418,22073,14,2493,32767,5600
2,3,24500,2827,22484,24800,2686,22845,387,32767,25100,2450,23414,4,268,32767,4700
2,5,23700,2549,22417,24500,2503,22652,2212,32767,25000,2265,23094,-1,1683,32767,6900
2,9,21300,2412,23502,21100,2545,23291,4435,32767,20700,2489,23408,-44,4550,32767,11700
2,14,22700,2407,23794,23200,2377,24062,3099,32767,23600,2327,24185,10,2825,32767,17800
2,8,15600,2871,23049,15700,2856,23260,6320,32767,17100,2634,23572,26,5693,32767,10900
2,5,4300,1998,4511,3500,2050,4361,7185,15918,4600,2184,5054,8,7300,18154,6400
2,8,25400,1586,24055,25400,1540,24144,72,32767,25400,1480,24216,10,75,32767,9200
2,9,23400,2412,23502,23100,2545,23291,697,32767,23300,2489,23408,4,677,32767,11700
2,3,22800,1278,22187,22800,1288,21912,481,32767,23200,1418,22073,27,422,32767,5600
2,8,2800,2133,4230,3400,2220,4092,1197,8427,4600,2382,4783,0,1316,11000,8400
2,3,8600,1828,4514,8400,2163,4646,5022,15893,9500,2199,5155,31,5102,17847,6700
2,2,12900,3714,5528,13600,3774,5748,4987,30641,13700,3726,6407,27,4958,30920,5900
2,5,25200,2689,23128,25500,2735,23347,739,32767,25500,2430,23693,-18,520,32767,6800
2,4,3500,1629,4386,3000,1657,4200,570,6504,3100,1401,4209,7,493,6852,5500
2,4,23800,2080,22975,23800,2076,22926,337,32767,24100,2035,23274,0,435,32767,4800
2,1,13800,3079,21956,14300,2701,22614,5297,32767,15300,2264,23012,11,5062,32767,2700
2,1,24800,1164,24615,24900,1210,24541,770,32767,25300,872,24891,8,641,32767,3400
2,5,12900,1998,4511,12600,2050,4361,6006,28197,13600,2184,5054,20,5702,29956,6400
2,8,4300,2079,3853,4500,1950,3717,4087,11404,5200,2010,4202,24,4097,12764,9900
2,1,23500,3604,21984,22900,3531,21690,1204,32767,23900,3296,22443,-6,979,32767,2400
2,14,20300,2407,23794,20800,2377,24062,8610,32767,21200,2327,24185,15,8425,32767,17800
2,3,15800,2220,13761,15400,2419,13241,3225,32767,15900,2649,13005,19,3233,32767,7400
2,5,3600,1998,4511,3500,2050,4361,495,7266,4300,2184,5054,6,495,8866,6400
2,7,23200,2219,23248,23400,2204,23334,1731,32767,23600,2117,23547,-5,1591,32767,8800
2,3,1600,2751,5190,2400,2974,5476,2289,7914,3000,3100,6076,3,2360,9327,6600
2,8,3500,2133,4230,3200,2220,4092,349,6691,3800,2382,4783,-5,356,7931,8400
2,14,25500,2407,23794,25500,2377,24062,14,32767,25500,2327,24185,100,0,32767,17800
2,1,18900,3079,21956,20300,2701,22614,3350,32767,21700,2264,23012,35,3002,32767,2700
2,7,11200,1740,12779,11900,1641,12964,1522,22414,10100,1935,11020,4,1241,19020,10600
2,14,25300,2407,23794,25500,2377,24062,4727,32767,25500,2327,24185,4,4808,32767,17800
2,6,3300,2398,4523,3200,2541,4391,747,6518,3800,2721,4888,15,704,7783,6900
2,8,12000,1373,8072,12300,1414,7394,5937,23033,13600,1556,6180,32,6441,24537,10800
2,7,10700,1740,12779,11000,1641,12964,2068,24389,9500,1935,11020,8,2431,21560,10600
2,10,3100,2122,3859,2900,2196,3861,229,5783,3300,2357,4398,-13,231,6702,10200
2,1,23000,1894,22575,23400,1887,22940,699,32767,23800,1857,23354,16,672,32767,2800
2,10,8200,2122,3859,8400,2196,3861,3177,14622,9500,2357,4398,14,3297,16585,10200
2,9,19300,2412,23502,19300,2545,23291,7391,30379,18900,2489,23408,20,7212,29858,11700
2,5,3700,1998,4511,3700,2050,4361,727,7735,4100,2184,5054,8,743,8639,6400
2,5,3600,1998,4511,3300,2050,4361,1031,6977,4100,2184,5054,-40,1045,8541,6400
2,3,15800,2220,13761,15400,2419,13241,3225,32767,15900,2649,13005,19,3233,32767,7400
2,4,23500,7028,19653,23600,7021,19728,1183,32767,24500,6692,20338,-20,843,32767,5400
2,7,2900,2394,3635,3000,2440,3580,5585,11439,3500,2595,3683,23,5583,12404,7600
2,7,3400,1134,4212,3200,1074,3719,345,6562,3400,1034,3810,4,320,7091,7300
2,0,21700,3540,18063,22000,3482,18163,4997,32767,22400,3587,18454,20,5031,32767,1100
2,1,23600,1894,22575,24000,1887,22940,1077,32767,24400,1857,23354,14,1068,32767,2800
2,11,11600,2994,22967,10200,3039,23029,6864,23210,11300,2864,23338,29,6672,25377,15700
2,7,22300,1996,23553,23500,1911,23659,3993,32767,23600,2050,23652,21,3856,32767,10100
2,8,5700,2079,3853,5300,1950,3717,4875,15283,5400,2010,4202,14,4737,15558,9900
2,7,23900,2219,23248,23800,2204,23334,627,32767,24400,2117,23547,20,579,32767,8800
2,5,4100,1998,4511,4000,2050,4361,491,7825,4500,2184,5054,5,531,8760,6400
2,0,22800,3540,18063,23000,3482,18163,1443,32767,23400,3587,18454,32,1439,32767,1100
2,16,5700,3029,10756,5300,2922,10548,5147,15614,6400,2384,8948,15,5087,17612,24300
2,0,15500,1470,16792,15000,1490,16353,4385,31564,15200,1426,16223,24,4670,31787,1300
2,8,24400,1586,24055,24600,1540,24144,341,32767,24700,1480,24216,4,277,32767,9200
2,5,20300,2549,22417,20000,2503,22652,8362,32767,22200,2265,23094,12,8114,32767,6900
2,5,24400,2549,22417,24900,2503,22652,3675,32767,25200,2265,23094,-2,3375,32767,6900
2,1,23500,3604,21984,22900,3531,21690,1204,32767,23900,3296,22443,-6,979,32767,2400
2,7,22900,3138,22395,23400,3119,22441,3797,32767,23700,3016,22701,25,3675,32767,9300
2,3,2700,1475,4016,2700,1571,3891,1554,6916,2600,1451,3835,-7,1652,6885,4400
2,14,24200,2407,23794,24600,2377,24062,4510,32767,25100,2327,24185,2,4291,32767,17800
2,6,1500,2398,4523,1600,2541,4391,2616,6754,2100,2721,4888,0,2687,7995,6900
2,6,5300,2398,4523,5500,2541,4391,5564,15131,6100,2721,4888,32,5495,16370,6900
2,8,3000,2079,3853,3600,1950,3717,4533,11737,4500,2010,4202,35,4506,13260,9900
2,8,2800,2353,3847,4100,2537,3975,4512,11983,5200,2722,4591,30,4533,13862,9200
2,7,24400,2219,23248,24300,2204,23334,537,32767,24700,2117,23547,-8,545,32767,8800
2,8,25200,2871,23049,25400,2856,23260,3154,32767,25500,2634,23572,25,2864,32767,10900
2,8,3600,2079,3853,3500,1950,3717,181,7014,4000,2010,4202,29,172,7831,9900
2,4,25300,2646,23488,25400,2553,23600,1825,32767,25300,2550,23614,22,1975,32767,7200
2,8,6900,1373,8072,6100,1414,7394,666,12562,5700,1556,6180,-39,687,11762,10800
2,8,3500,2133,4230,3200,2220,4092,349,6691,3800,2382,4783,-5,356,7931,8400
2,9,1500,2337,4534,2200,2432,4581,2702,7889,2900,2412,4986,18,2674,9170,11500
2,8,3800,2353,3847,3900,2537,3975,2775,10116,5300,2722,4591,13,2783,12704,9200
2,6,12400,2398,4523,12800,2541,4391,7725,27775,13300,2721,4888,27,7541,28933,6900
2,2,22900,2639,21765,22700,2893,21398,793,32767,23400,2876,21634,10,764,32767,3100
2,8,6600,1373,8072,5900,1414,7394,685,11847,5100,1556,6180,-9,685,10577,10800
2,6,4700,2398,4523,4600,2541,4391,400,9104,5400,2721,4888,8,320,10758,6900
2,7,23300,2219,23248,23500,2204,23334,237,32767,24000,2117,23547,8,216,32767,8800
2,5,24800,2549,22417,25300,2503,22652,1902,32767,25400,2265,23094,-1,1193,32767,6900
2,2,18000,3396,22218,17400,3240,22489,5706,32767,18300,3151,22674,25,5427,32767,3700
2,10,3300,2122,3859,3200,2196,3861,175,6450,3900,2357,4398,6,200,7641,10200
2,10,3000,2122,3859,3000,2196,3861,210,5847,3500,2357,4398,-8,227,6902,10200
2,4,25200,7028,19653,25300,7021,19728,802,32767,25400,6692,20338,-13,702,32767,5400
2,8,3700,2133,4230,3500,2220,4092,279,6575,3900,2382,4783,-6,272,7518,8400
2,1,7200,2754,9329,7200,3154,9232,2275,16133,8200,3509,10232,33,2595,18020,2700
2,8,3700,2133,4230,3500,2220,4092,279,6575,3900,2382,4783,-6,272,7518,8400
